*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/pythia.ini

trace_0 /home/functionmain/桌面/Pythia/traces/459.GemsFDTD-1211B.champsimtrace.xz
scooby_state_4475cb|60|1 1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1069,
scooby_state_4475cb|7|1 1067,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1069,
scooby_state_447458|33|1 1068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1069,
scooby_state_44772d|32|1 1065,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1069,
scooby_state_447458|55|1 1066,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1069,
scooby_state_4475cb|11|1 1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,
scooby_state_4475cb|22|1 1068,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1069,
scooby_state_4475cb|40|1 1068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1069,
scooby_state_4475cb|33|1 1068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1069,
scooby_state_44772d|33|1 1067,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1069,
scooby_state_447458|34|1 1066,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1069,
scooby_state_44772d|51|1 1067,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1069,
scooby_state_4475cb|62|1 1066,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1069,
scooby_state_447458|60|1 1068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1069,
scooby_state_4475cb|38|1 1065,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1069,
scooby_state_4475cb|10|1 1066,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1069,
scooby_state_4475cb|20|1 1067,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1069,
scooby_state_44772d|55|1 1066,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1069,
scooby_state_4475cb|34|1 1067,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1069,
scooby_state_4475cb|21|1 1068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1069,
scooby_state_44a166|0|0 1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,
scooby_state_449f8e|0|0 1065,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1067,
scooby_state_44a0a2|9|1 1065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1066,
scooby_state_44a340|0|0 1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,
scooby_state_44a078|0|0 1061,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1062,
scooby_state_44a1e3|0|0 1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,
scooby_state_449e50|11|-2 765,160,4,8,9,69,3,7,3,3,2,2,2,3,7,1047,
scooby_state_44a0a2|18|1 1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,
scooby_state_44a27f|35|1 1034,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1036,
scooby_state_44a27f|25|1 1034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,
scooby_state_44a27f|14|1 1033,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1035,
scooby_state_44a27f|23|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1035,
scooby_state_44a27f|18|1 1033,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1035,
scooby_state_44a27f|37|1 1033,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1035,
scooby_state_44a27f|20|1 1034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1035,
scooby_state_44a27f|41|1 1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,
scooby_state_44a27f|51|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1035,
scooby_state_44a27f|33|1 1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,
scooby_state_44a27f|32|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1035,
scooby_state_44a27f|42|1 1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,
scooby_state_44a27f|43|1 1034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1035,
scooby_state_44a14f|8|1 1032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1034,
scooby_state_44a2a6|13|1 1032,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1034,
scooby_state_449fe2|8|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|28|1 1032,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1034,
scooby_state_44a14f|32|1 1033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|37|1 1031,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1034,
scooby_state_44a2a6|32|1 1030,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1034,
scooby_state_44a27f|19|1 1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1034,
scooby_state_449fe2|15|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|36|1 1032,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1034,
scooby_state_44a2a6|31|1 1030,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1034,
scooby_state_449fe2|20|1 1032,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1034,
scooby_state_44a27f|22|1 1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1034,
scooby_state_44a27f|27|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|28|1 1031,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|20|1 1031,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1034,
scooby_state_44a14f|13|1 1030,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1034,
scooby_state_44a27f|4|1 1032,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|35|1 1031,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1034,
scooby_state_449fe2|33|1 1033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|9|1 1029,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1034,
scooby_state_44a14f|24|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|12|1 1031,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1034,
scooby_state_44a2a6|18|1 1033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1034,
scooby_state_44a2a6|14|1 1033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|6|1 1030,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1034,
scooby_state_44a14f|5|1 1031,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1034,
scooby_state_449fe2|34|1 1032,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1034,
scooby_state_44a27f|38|1 1032,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1034,
scooby_state_44a14f|12|1 1033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|7|1 1033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|3|1 1030,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1034,
scooby_state_44a2a6|27|1 1033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|37|1 1032,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|13|1 1031,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|25|1 1033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|27|1 1033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1034,
scooby_state_44a14f|34|1 1032,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1034,
scooby_state_449fe2|22|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1034,
scooby_state_449fe2|19|1 1033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|15|1 1033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|2|1 1033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1034,
scooby_state_44a2a6|34|1 1032,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1034,
scooby_state_44a2a6|7|1 1030,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1034,
scooby_state_44a2a6|3|1 1029,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1034,
scooby_state_449fe2|11|1 1033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1034,
scooby_state_44a2a6|36|1 1030,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1034,
scooby_state_44a14f|17|1 1029,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1034,
scooby_state_449fe2|17|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|44|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|10|1 1032,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1034,
scooby_state_44a14f|10|1 1033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1034,
scooby_state_44a2a6|10|1 1033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1034,
scooby_state_44a2a6|15|1 1032,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1034,
scooby_state_44a14f|1|1 1032,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|8|1 1033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1034,
scooby_state_44a14f|27|1 1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1034,
scooby_state_44a14f|19|1 1032,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1034,
scooby_state_449fe2|35|1 1031,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1034,
scooby_state_44a2a6|23|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|35|1 1032,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|29|1 1033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1034,
scooby_state_44a14f|23|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|17|1 1031,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1034,
scooby_state_44a2a6|33|1 1028,0,0,0,3,0,0,1,0,1,0,0,0,1,0,1034,
scooby_state_44a27f|36|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|21|1 1032,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1034,
scooby_state_449fe2|26|1 1030,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1034,
scooby_state_44a14f|9|1 1033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|11|1 1030,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1034,
scooby_state_44a2a6|9|1 1032,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1034,
scooby_state_44a2a6|29|1 1033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|36|1 1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1034,
scooby_state_44a14f|38|1 1032,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1034,
scooby_state_449fe2|6|1 1031,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1034,
scooby_state_44a14f|28|1 1032,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|26|1 1030,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1034,
scooby_state_44a2a6|19|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|18|1 1033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1034,
scooby_state_449fe2|21|1 1030,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1034,
scooby_state_449fe2|3|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|31|1 1033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|28|1 1033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|26|1 1033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|16|1 1032,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1034,
scooby_state_44a14f|4|1 1032,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|0|0 1032,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1034,
scooby_state_44a27f|10|1 1031,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|16|1 1030,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1034,
scooby_state_44a14f|25|1 1031,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1034,
scooby_state_44a2a6|17|1 1032,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1034,
scooby_state_44a2a6|4|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1034,
scooby_state_44a14f|22|1 1030,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1034,
scooby_state_44a27f|49|1 1033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|30|1 1033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1034,
scooby_state_44a2a6|0|0 1031,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1034,
scooby_state_44a2a6|22|1 1032,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1034,
scooby_state_44a2a6|24|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|16|1 1033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|39|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|1|1 1032,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1034,
scooby_state_44a14f|14|1 1033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|12|1 1031,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1034,
scooby_state_449fe2|2|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|24|1 1033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|14|1 1032,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1034,
scooby_state_44a27f|31|1 1031,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1034,
scooby_state_44a14f|37|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|24|1 1033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|34|1 1033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|50|1 1033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|16|1 1032,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1034,
scooby_state_44a14f|2|1 1032,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1034,
scooby_state_44a27f|40|1 1031,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1034,
scooby_state_449fe2|1|1 1033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1034,
scooby_state_44a2a6|30|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|15|1 1032,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1034,
scooby_state_449fe2|5|1 1033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1034,
scooby_state_449fe2|30|1 1033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|7|1 1032,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1034,
scooby_state_449fe2|23|1 1033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|25|1 1033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|32|1 1031,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1034,
scooby_state_449fe2|4|1 1029,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1034,
scooby_state_449fe2|12|1 1032,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1034,
scooby_state_44a14f|11|1 1029,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1034,
scooby_state_44a27f|8|1 1031,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1034,
scooby_state_44a14f|21|1 1031,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|21|1 1033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|29|1 1033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1034,
scooby_state_44a14f|33|1 1033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|20|1 1028,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1034,
scooby_state_44a14f|31|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|38|1 1032,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|26|1 1033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|6|1 1029,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1034,
scooby_state_449fe2|18|1 1031,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1034,
scooby_state_449fe2|13|1 1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_449fe2|0|0 1032,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a2a6|5|1 1030,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1034,
scooby_state_44a2a6|38|1 1032,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1034,
scooby_state_44a27f|30|1 1033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1034,
scooby_state_44a14f|40|1 1031,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|49|1 1029,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1033,
scooby_state_44a2a6|39|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a27f|7|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|39|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a27f|52|1 1032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1033,
scooby_state_44a14f|44|1 1030,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1033,
scooby_state_44a2a6|42|1 1031,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1033,
scooby_state_44a27f|45|1 1032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|54|1 1032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a27f|54|1 1032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|57|1 1032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|43|1 1030,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|45|1 1029,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1033,
scooby_state_449fe2|59|1 1032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1033,
scooby_state_44a27f|48|1 1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1033,
scooby_state_44a14f|53|1 1030,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1033,
scooby_state_449fe2|41|1 1031,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|60|1 1031,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1033,
scooby_state_44a27f|11|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|46|1 1031,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1033,
scooby_state_449fe2|39|1 1032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1033,
scooby_state_44a14f|58|1 1031,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1033,
scooby_state_44a2a6|44|1 1032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|41|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a27f|47|1 1031,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|44|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|41|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|56|1 1031,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1033,
scooby_state_44a14f|63|1 1029,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1033,
scooby_state_449fe2|63|1 1029,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1033,
scooby_state_44a14f|62|1 1031,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1033,
scooby_state_449fe2|61|1 1031,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1033,
scooby_state_44a2a6|60|1 1032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|58|1 1029,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1033,
scooby_state_44a2a6|57|1 1030,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|57|1 1032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|61|1 1031,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|62|1 1029,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1033,
scooby_state_44a14f|56|1 1032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1033,
scooby_state_449fe2|46|1 1030,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|50|1 1031,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1033,
scooby_state_44a27f|5|1 1028,0,2,0,0,1,0,0,0,0,0,0,1,0,1,1033,
scooby_state_44a14f|55|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|55|1 1031,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1033,
scooby_state_449fe2|52|1 1031,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1033,
scooby_state_44a27f|2|1 1031,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1033,
scooby_state_44a2a6|62|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a27f|6|1 1029,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1033,
scooby_state_449fe2|43|1 1032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1033,
scooby_state_449fe2|48|1 1031,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1033,
scooby_state_44a2a6|49|1 1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1033,
scooby_state_44a2a6|40|1 1030,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1033,
scooby_state_44a14f|59|1 1031,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1033,
scooby_state_449fe2|50|1 1031,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1033,
scooby_state_44a2a6|45|1 1031,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1033,
scooby_state_44a27f|29|1 1030,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1033,
scooby_state_44a14f|43|1 1030,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|42|1 1031,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1033,
scooby_state_44a14f|45|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|40|1 1032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|63|1 1031,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|58|1 1029,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1033,
scooby_state_449fe2|56|1 1032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1033,
scooby_state_449fe2|51|1 1031,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1033,
scooby_state_44a14f|48|1 1031,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1033,
scooby_state_44a27f|9|1 1029,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1033,
scooby_state_44a2a6|55|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|48|1 1032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a27f|59|1 1028,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1033,
scooby_state_44a2a6|53|1 1032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1033,
scooby_state_44a14f|60|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|47|1 1032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|42|1 1032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a27f|46|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|49|1 1030,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1033,
scooby_state_44a14f|47|1 1031,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1033,
scooby_state_449fe2|47|1 1031,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1033,
scooby_state_44a14f|50|1 1032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|51|1 1032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|51|1 1031,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1033,
scooby_state_44a2a6|54|1 1031,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1033,
scooby_state_44a14f|52|1 1031,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|54|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|59|1 1031,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1033,
scooby_state_44a2a6|46|1 1031,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1033,
scooby_state_44a2a6|52|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_44a2a6|61|1 1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,
scooby_state_449fe2|53|1 1028,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1033,
scooby_state_44a27f|53|1 1029,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1033,
scooby_state_44a27f|63|1 1030,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1032,
scooby_state_44a27f|56|1 1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,
scooby_state_44a27f|55|1 1031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1032,
